Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2018-08-28,2018,8,28,,20.5,,3.4,,12,,6,,0,,0,,0,,0,,,,28,,39,
2018-08-29,2018,8,29,,20.7,,10.6,,15.7,,2.3,,0,,0.6,,0,,0.6,,,,29,,50,
2018-08-30,2018,8,30,,20.7,,7.9,,14.3,,3.7,,0,,0.6,,0,,0.6,,,,0,,61,
2018-08-31,2018,8,31,,20.3,,6.1,,13.2,,4.8,,0,,0,,0,,0,,,,28,,56,
2018-09-01,2018,9,1,,16.7,,6.6,,11.7,,6.3,,0,,1.6,,0,,1.6,,,,36,,57,
2018-09-02,2018,9,2,,20.7,,4.5,,12.6,,5.4,,0,,0,,0,,0,,,,29,,44,
2018-09-03,2018,9,3,,15.5,,6.8,,11.2,,6.8,,0,,2.1,,0,,2.1,,,,35,,54,
2018-09-04,2018,9,4,,14.3,,5.2,,9.8,,8.2,,0,,0,,0,,0,,,,14,,33,
2018-09-05,2018,9,5,,20.9,,3.1,,12,,6,,0,,0,,0,,0,,,,17,,39,
2018-09-06,2018,9,6,,25.1,,3.8,,14.5,,3.5,,0,,0,,0,,0,,,,16,,35,
2018-09-07,2018,9,7,,27.8,,7.5,,17.7,,0.3,,0,,0,,0,,0,,,,,,<31,
2018-09-08,2018,9,8,,22.4,,10.2,,16.3,,1.7,,0,,0,,0,,0,,,,29,,54,
2018-09-09,2018,9,9,,17.2,,8.8,,13,,5,,0,,0,T,0,,0,T,,,,,<31,
2018-09-10,2018,9,10,,17.9,,5.3,,11.6,,6.4,,0,,5.4,,0,,5.4,,,,34,,39,
2018-09-11,2018,9,11,,17.5,,4.1,,10.8,,7.2,,0,,0.8,,0,,0.8,,,,28,,43,
2018-09-12,2018,9,12,,8.1,,0.2,,4.2,,13.8,,0,,0,,0,,0,,,,36,,43,
2018-09-13,2018,9,13,,2.6,,-2.1,,0.3,,17.7,,0,,0.2,,0,T,0.2,,0,T,,,<31,
2018-09-14,2018,9,14,,4.2,,-2,,1.1,,16.9,,0,,0.2,,0,,0.2,,0,T,,,<31,
2018-09-15,2018,9,15,,5.1,,1.8,,3.5,,14.5,,0,,0.6,,0,,0.6,,,,35,,32,
2018-09-16,2018,9,16,,4.6,,0.5,,2.6,,15.4,,0,,0.4,,0.6,,1,,,,,,<31,
2018-09-17,2018,9,17,,12.2,,1.6,,6.9,,11.1,,0,,0.8,,0,,0.8,,,,,,<31,
2018-09-18,2018,9,18,,6.8,,2.8,,4.8,,13.2,,0,,0.4,,0,,0.4,,,,,,<31,
2018-09-19,2018,9,19,,11.1,,3.7,,7.4,,10.6,,0,,0.6,,0,,0.6,,,,,,<31,
2018-09-20,2018,9,20,,9.6,,0.5,,5.1,,12.9,,0,,0,,0,,0,,,,0,,33,
2018-09-21,2018,9,21,,5.8,,-0.2,,2.8,,15.2,,0,,4,,0.2,,4.2,,0,T,6,,30,
2018-09-22,2018,9,22,,1.5,,-1.8,,-0.2,,18.2,,0,,1.4,,0,,1.4,,,,,,<31,
2018-09-23,2018,9,23,,6.7,,-0.1,,3.3,,14.7,,0,,0.8,,0,,0.8,,,,,,<31,
2018-09-24,2018,9,24,,13.1,,4.4,,8.8,,9.2,,0,,1.8,,0,,1.8,,,,36,,74,
2018-09-25,2018,9,25,,17.1,,3.9,,10.5,,7.5,,0,,0,T,0,,0,T,,,28,,37,
2018-09-26,2018,9,26,,15.5,,5.1,,10.3,,7.7,,0,,1.6,,0,,1.6,,,,4,,35,
2018-09-27,2018,9,27,,5.2,,1.3,,3.3,,14.7,,0,,12.1,,0,,12.1,,,,3,,32,
2018-09-28,2018,9,28,,7.5,,-0.3,,3.6,,14.4,,0,,0.6,,0.6,,1.2,,0,T,33,,35,
2018-09-29,2018,9,29,,2.8,,-1.5,,0.7,,17.3,,0,,0,,0,T,0,T,,,36,,35,
2018-09-30,2018,9,30,,0.1,,-3.2,,-1.6,,19.6,,0,,0,,0.4,,0.4,,0,T,14,,43,
2018-10-01,2018,10,1,,0.5,,-2.1,,-0.8,,18.8,,0,,0.1,,5.3,,5,,0,T,,,<31,
2018-10-02,2018,10,2,,-1.6,,-4.4,,-3,,21,,0,,0,,32.8,,23.7,,17,,,,<31,
2018-10-03,2018,10,3,,1.6,,-11,,-4.7,,22.7,,0,,0,,1,,0.8,,30,,,,<31,
2018-10-04,2018,10,4,,2.1,,-4.4,,-1.2,,19.2,,0,,0,,0,,0,,16,,,,<31,
2018-10-05,2018,10,5,,6.8,,-6.7,,0.1,,17.9,,0,,0,,0,,0,,9,,,,<31,
2018-10-06,2018,10,6,,8.5,,-3.6,,2.5,,15.5,,0,,0,,0,,0,,6,,,,<31,
2018-10-07,2018,10,7,,9.7,,-3.7,,3,,15,,0,,0,,0,,0,,,,,,<31,
2018-10-08,2018,10,8,,1.3,,-2.9,,-0.8,,18.8,,0,,0.2,,1.7,,1.4,,2,,34,,39,
2018-10-09,2018,10,9,,-2.8,,-4.6,,-3.7,,21.7,,0,,0,,6.4,,6.3,,3,,10,,37,
2018-10-10,2018,10,10,,-0.3,,-3.8,,-2.1,,20.1,,0,,0,,1,,1,,5,,14,,33,
2018-10-11,2018,10,11,,4.2,,-1.5,,1.4,,16.6,,0,,0,T,0,,0,T,4,,,,<31,
2018-10-12,2018,10,12,,14.6,,-0.8,,6.9,,11.1,,0,,9.8,,0,T,9.8,,3,,33,,80,
2018-10-13,2018,10,13,,1.1,,-3,,-1,,19,,0,,0,,0.2,,0.2,,0,T,36,,48,
2018-10-14,2018,10,14,,11.7,,-5,,3.4,,14.6,,0,,0,,0,,0,,0,T,29,,41,
2018-10-15,2018,10,15,,17.7,,2.5,,10.1,,7.9,,0,,0,,0,,0,,,,27,,48,
2018-10-16,2018,10,16,,19.4,,1.6,,10.5,,7.5,,0,,0,,0,,0,,,,32,,35,
2018-10-17,2018,10,17,,21.3,,2,,11.7,,6.3,,0,,0,,0,,0,,,,,,<31,
2018-10-18,2018,10,18,,17.7,,3.1,,10.4,,7.6,,0,,0,,0,,0,,,,28,,56,
2018-10-19,2018,10,19,,14.2,,-1.9,,6.2,,11.8,,0,,0,,0,,0,,,,,,<31,
2018-10-20,2018,10,20,,20.4,,0.7,,10.6,,7.4,,0,,0,,0,,0,,,,29,,43,
2018-10-21,2018,10,21,,12.4,,-3,,4.7,,13.3,,0,,0,,0,,0,,,,,,<31,
2018-10-22,2018,10,22,,13.3,,-3.3,,5,,13,,0,,0,,0,,0,,,,15,,30,
2018-10-23,2018,10,23,,18,,-2.5,,7.8,,10.2,,0,,0,,0,,0,,,,,,<31,
2018-10-24,2018,10,24,,16.6,,1.2,,8.9,,9.1,,0,,0,T,0,,0,T,,,29,,50,
2018-10-25,2018,10,25,,15.2,,-0.6,,7.3,,10.7,,0,,0,,0,,0,,,,28,,56,
2018-10-26,2018,10,26,,16.6,,-1.2,,7.7,,10.3,,0,,0,,0,,0,,,,34,,52,
2018-10-27,2018,10,27,,13.2,E,,M,,M,,M,,M,0,,0,,0,,,,35,,59,
2018-10-28,2018,10,28,,13.3,,-0.5,,6.4,,11.6,,0,,0,,0,,0,,,,27,,43,
2018-10-29,2018,10,29,,11.5,,-2.1,,4.7,,13.3,,0,,0,,0,,0,,,,28,,43,
2018-10-30,2018,10,30,,11.4,,-1.2,,5.1,,12.9,,0,,0,T,0,,0,T,,,30,,48,
2018-10-31,2018,10,31,,11.1,,0.2,,5.7,,12.3,,0,,0,,0,,0,,,,28,,37,
2018-11-01,2018,11,1,,6.8,,1.4,,4.1,,13.9,,0,,0,,0,T,0,T,,,32,,58,
2018-11-02,2018,11,2,,2.4,,-0.4,,1,,17,,0,,0,,0,T,0,T,,,36,,46,
2018-11-03,2018,11,3,,12.2,,-3.1,,4.6,,13.4,,0,,0,,0,,0,,,,27,,41,
2018-11-04,2018,11,4,,12.9,,-2.6,,5.2,,12.8,,0,,1.4,,0,T,1.4,,,,35,,59,
2018-11-05,2018,11,5,,-2.7,,-8.2,,-5.5,,23.5,,0,,0,,2.5,,2.2,,0,T,35,,45,
2018-11-06,2018,11,6,,-7.1,,-9.9,,-8.5,,26.5,,0,,0,,3,,2.6,,2,,,M,,M
2018-11-07,2018,11,7,,-3.8,,-11,,-7.4,,25.4,,0,,0,,0.2,,0.2,,3,,,M,,M
2018-11-08,2018,11,8,,-1,,-12.6,,-6.8,,24.8,,0,,0,,0,,0,,3,,,M,,M
2018-11-09,2018,11,9,,8,,-11.9,,-2,,20,,0,,0.2,,0.2,,0.4,,2,,29,,48,
2018-11-10,2018,11,10,,2.5,,-2.1,,0.2,,17.8,,0,,0,,0,T,0,T,0,T,35,,58,
2018-11-11,2018,11,11,,-0.6,,-7.8,,-4.2,,22.2,,0,,0,,1.4,,1,,1,,,,,M
2018-11-12,2018,11,12,,8.6,,-8.5,,0.1,,17.9,,0,,0,,0,,0,,,,,,,M
2018-11-13,2018,11,13,,14.5,,0.1,,7.3,,10.7,,0,,0,,0,,0,,,,27,,68,
2018-11-14,2018,11,14,,11.1,,0.5,,5.8,,12.2,,0,,0,,0,,0,,,,27,,58,
2018-11-15,2018,11,15,,,M,,M,,M,,M,,M,0,,0,,0,,,,28,,32,
2018-11-16,2018,11,16,,2.4,,-14.1,,-5.9,,23.9,,0,,0,,3.2,,3,,1,,36,,89,
2018-11-17,2018,11,17,,1.6,,-14.9,,-6.7,,24.7,,0,,0,,0,,0,,2,,,M,,M
2018-11-18,2018,11,18,,5.5,,-4.3,,0.6,,17.4,,0,,3.6,,0,,3.6,,,,34,,46,
2018-11-19,2018,11,19,,11.4,,-2.4,,4.5,,13.5,,0,,0,,0,,0,,,,,M,,M
2018-11-20,2018,11,20,,13.6,,-1.3,,6.2,,11.8,,0,,0,,0,,0,,0,T,27,,52,
2018-11-21,2018,11,21,,9.2,,-2,,3.6,,14.4,,0,,0,,0,,0,,0,T,,,,M
2018-11-22,2018,11,22,,11.3,,-3,,4.2,,13.8,,0,,0,,0,,0,,,,27,,32,
2018-11-23,2018,11,23,,0.9,,-4.7,,-1.9,,19.9,,0,,0,,13.2,,12.6,,0,,,M,,M
2018-11-24,2018,11,24,,-2.5,,-10.3,,-6.4,,24.4,,0,,0,,4.2,,3.2,,15,,,M,,M
2018-11-25,2018,11,25,,1.5,,-8.1,,-3.3,,21.3,,0,,0,,0,,0,,13,,,M,,M
2018-11-26,2018,11,26,,5.8,,-9.3,,-1.8,,19.8,,0,,0,T,0,,0,T,10,,,M,,M
2018-11-27,2018,11,27,,10.3,,1.3,,5.8,,12.2,,0,,0,,0,,0,,9,,28,,50,
2018-11-28,2018,11,28,,9.5,,-1.7,,3.9,,14.1,,0,,0,,0,,0,,3,,29,,41,
2018-11-29,2018,11,29,,6.3,,-6.3,,0,,18,,0,,0,,0,,0,,3,,30,,35,
2018-11-30,2018,11,30,,1.7,,-8.2,,-3.3,,21.3,,0,,0,,0,,0,,2,,,M,,M
2018-12-01,2018,12,1,,-2.5,,-4.8,,-3.7,,21.7,,0,,0,,7,,5.8,,2,,,M,,M
2018-12-02,2018,12,2,,-2.1,,-5.2,,-3.7,,21.7,,0,,0,,4,,4,,12,,35,,32,
2018-12-03,2018,12,3,,,M,,M,,M,,M,,M,0,,0.3,,0.2,,11,,,M,,M
2018-12-04,2018,12,4,,1.8,,-10.5,,-4.4,,22.4,,0,,0,,0.2,,0.2,,10,,1,,46,
2018-12-05,2018,12,5,,-3.6,,-13.3,,-8.5,,26.5,,0,,0.2,,0,T,0.2,,8,,34,,54,
2018-12-06,2018,12,6,,-2.9,,-18.6,,-10.8,,28.8,,0,,0,,0,,0,,9,,,M,,M
2018-12-07,2018,12,7,,1.6,,-16.4,,-7.4,,25.4,,0,,0,,0,,0,,9,,,M,,M
2018-12-08,2018,12,8,,1.9,,-10.8,,-4.5,,22.5,,0,,0,,0,,0,,8,,,M,,M
2018-12-09,2018,12,9,,5.7,,-7.8,,-1.1,,19.1,,0,,0,,0,,0,,8,,28,,54,
2018-12-10,2018,12,10,,6.2,,1.6,,3.9,,14.1,,0,,0,,0,,0,,7,,29,,58,
2018-12-11,2018,12,11,,4.5,,-6.1,,-0.8,,18.8,,0,,0,,0,,0,,3,,27,,35,
2018-12-12,2018,12,12,,4.2,,-4.2,,0,,18,,0,,0,T,0,,0,T,3,,28,,54,
2018-12-13,2018,12,13,,6.5,,-6.4,,0.1,,17.9,,0,,0,,0,,0,,9,,36,,32,
2018-12-14,2018,12,14,,8.7,,-6.4,,1.2,,16.8,,0,,0,,0,,0,,9,,19,,46,
2018-12-15,2018,12,15,,7.8,,-6.8,,0.5,,17.5,,0,,0,,0,,0,,8,,30,,55,
2018-12-16,2018,12,16,,2.8,,-6.3,,-1.8,,19.8,,0,,0,,0,,0,,7,,,M,,M
2018-12-17,2018,12,17,,9.1,,-6.2,,1.5,,16.5,,0,,0,,0,,0,,7,,27,,50,
2018-12-18,2018,12,18,,7.5,,-3.4,,2.1,,15.9,,0,,0,,0,,0,,7,,29,,48,
2018-12-19,2018,12,19,,7,,-2.7,,2.2,,15.8,,0,,0,,0,,0,,3,,29,,54,
2018-12-20,2018,12,20,,8.7,,-3,,2.9,,15.1,,0,,0,,0,,0,,4,,22,,58,
2018-12-21,2018,12,21,,5.4,,-3,,1.2,,16.8,,0,,0,,0,,0,,4,,22,,63,
2018-12-22,2018,12,22,,-2.6,,-7.9,,-5.3,,23.3,,0,,0,,0,,0,,4,,31,,33,
2018-12-23,2018,12,23,,3,,-8.2,,-2.6,,20.6,,0,,0,,0,,0,,3,,27,,45,
2018-12-24,2018,12,24,,-4.3,,-11.7,,-8,,26,,0,,0,,0,,0,,3,,,M,,M
2018-12-25,2018,12,25,,-1.8,,-10,,-5.9,,23.9,,0,,0,,0.8,,0.6,,3,,,M,,M
2018-12-26,2018,12,26,,-3.9,,-8.7,,-6.3,,24.3,,0,,0,,0.3,,0.5,,3,,,,,M
2018-12-27,2018,12,27,,-4.6,,-10,,-7.3,,25.3,,0,,0,,1,,0.8,,4,,,M,,M
2018-12-28,2018,12,28,,1.8,,-13,,-5.6,,23.6,,0,,0,,0,,0,,4,,29,,54,
2018-12-29,2018,12,29,,9.1,,-3.9,,2.6,,15.4,,0,,0,T,0,,0,T,4,,36,,42,
2018-12-30,2018,12,30,,4,,-13.7,,-4.9,,22.9,,0,,0,,1.3,,0.9,,4,,36,,67,
2018-12-31,2018,12,31,,-8,,-14.7,,-11.4,,29.4,,0,,0,,0,T,0,T,4,,,M,,M
