2016-03-06,2016,3,6,,9,,-1.9,,3.6,,14.4,,0,,0,T,0,,0,T,,,28,,35,
2016-03-07,2016,3,7,,11.9,,-3.3,,4.3,,13.7,,0,,0,,0,,0,,,,29,,39,
2016-03-08,2016,3,8,,9.3,,-3.7,,2.8,,15.2,,0,,0,,0,,0,,,,27,,39,
2016-03-09,2016,3,9,,9.9,,-6.8,,1.6,,16.4,,0,,0,,0,,0,,,,29,,33,
2016-03-10,2016,3,10,,15.7,,-2.4,,6.7,,11.3,,0,,0,,0,,0,,,,22,,91,
2016-03-11,2016,3,11,,12.7,,-0.1,,6.3,,11.7,,0,,0,,0,,0,,,,15,,43,
2016-03-12,2016,3,12,,15.2,,-1,,7.1,,10.9,,0,,0,,0,,0,,,,27,,41,
2016-03-13,2016,3,13,,9.2,,0.4,,4.8,,13.2,,0,,0,,0,,0,,,,28,,56,
2016-03-14,2016,3,14,,6.8,,-3.8,,1.5,,16.5,,0,,0,,0.4,,0.4,,0,,2,,43,
2016-03-15,2016,3,15,,5.8,,-5.4,,0.2,,17.8,,0,,0,,0,T,0,T,0,,33,,50,
2016-03-16,2016,3,16,,7.1,,-1.2,,3,,15,,0,,0,,0,,0,,0,,30,,50,
2016-03-17,2016,3,17,,2.1,,-4.4,,-1.2,,19.2,,0,,0,,1.4,,1.3,,0,,1,,44,
2016-03-18,2016,3,18,,3.8,,-8.9,,-2.6,,20.6,,0,,0,,0,T,0,T,0,,18,,37,
2016-03-19,2016,3,19,,13,,-9.2,,1.9,,16.1,,0,,0,,0,,0,,0,,17,,39,
2016-03-20,2016,3,20,,14.4,,-3.1,,5.7,,12.3,,0,,0,,0,,0,,0,,9,,37,
2016-03-21,2016,3,21,,4.6,,-2,,1.3,,16.7,,0,,0,,0,T,0,T,,,,,<31,
2016-03-22,2016,3,22,,3.9,,-4.6,,-0.4,,18.4,,0,,0,,0,T,0,T,,,11,,33,
2016-03-23,2016,3,23,,11.1,,-7.4,,1.9,,16.1,,0,,0,,0,,0,,,,18,,32,
2016-03-24,2016,3,24,,8.8,,-1.2,,3.8,,14.2,,0,,0,,0.6,,0.6,,0,,34,,44,
2016-03-25,2016,3,25,,7.7,,-2.3,,2.7,,15.3,,0,,0,,0,T,0,T,0,,3,,33,
2016-03-26,2016,3,26,,10.2,,-2.8,,3.7,,14.3,,0,,0,,0,,0,,,,21,,33,
2016-03-27,2016,3,27,,10.4,,-4,,3.2,,14.8,,0,,0,T,0,,0,T,,,19,,39,
2016-03-28,2016,3,28,,10.5,,1,,5.8,,12.2,,0,,0,,0,,0,,,,35,,52,
2016-03-29,2016,3,29,,12.2,,-0.1,,6.1,,11.9,,0,,0,,0,,0,,,,34,,37,
2016-03-30,2016,3,30,,13.5,,5.3,,9.4,,8.6,,0,,0.6,,0,,0.6,,,,33,,67,
2016-03-31,2016,3,31,,11.1,,1.8,,6.5,,11.5,,0,,1.2,,0,,1.2,,,,36,,46,
2016-04-01,2016,4,1,,19.4,,3.3,,11.4,,6.6,,0,,0,,0,,0,,,,33,,39,
2016-04-02,2016,4,2,,20.9,,3.5,,12.2,,5.8,,0,,0,,0,,0,,,,27,,69,
2016-04-03,2016,4,3,,15.3,,4.1,,9.7,,8.3,,0,,0,,0,,0,,,,16,,32,
2016-04-04,2016,4,4,,13.8,,1.7,,7.8,,10.2,,0,,0,T,0,,0,T,,,33,,61,
2016-04-05,2016,4,5,,14.1,,1.6,,7.9,,10.1,,0,,0.6,,0,,0.6,,,,34,,80,
2016-04-06,2016,4,6,,14.6,,6.5,,10.6,,7.4,,0,,0,,0,,0,,,,28,,65,
2016-04-07,2016,4,7,,16.3,,-2.6,,6.9,,11.1,,0,,0,,0,,0,,,,,,<31,
2016-04-08,2016,4,8,,24,,0.9,,12.5,,5.5,,0,,0,,0,,0,,,,29,,52,
2016-04-09,2016,4,9,,18.2,,3,,10.6,,7.4,,0,,0,T,0,,0,T,,,36,,78,
2016-04-10,2016,4,10,,9,,-3.4,,2.8,,15.2,,0,,0,,0,,0,,,,15,,37,
2016-04-11,2016,4,11,,18.5,,-4.1,,7.2,,10.8,,0,,0,,0,,0,,,,28,,52,
2016-04-12,2016,4,12,,18.6,,-0.1,,9.3,,8.7,,0,,0,,0,,0,,,,22,,41,
2016-04-13,2016,4,13,,16.6,,5.3,,11,,7,,0,,0,T,0,,0,T,,,32,,48,
2016-04-14,2016,4,14,,9.1,,0.7,,4.9,,13.1,,0,,0,,0,,0,,,,4,,33,
2016-04-15,2016,4,15,,14.1,,0,,7.1,,10.9,,0,,0,,0,,0,,,,17,,43,
2016-04-16,2016,4,16,,16.8,,0.1,,8.5,,9.5,,0,,0,,0,,0,,,,8,,35,
2016-04-17,2016,4,17,,20.6,,0.8,,10.7,,7.3,,0,,0,,0,,0,,,,18,,37,
2016-04-18,2016,4,18,,24,,3,,13.5,,4.5,,0,,0,,0,,0,,,,16,,57,
2016-04-19,2016,4,19,,27.5,,4.1,,15.8,,2.2,,0,,0,,0,,0,,,,4,,35,
2016-04-20,2016,4,20,,18.8,,7.1,,13,,5,,0,,0,,0,,0,,,,35,,44,
2016-04-21,2016,4,21,,23.6,,2.3,,13,,5,,0,,0,,0,,0,,,,16,,54,
2016-04-22,2016,4,22,,14.1,,3.6,,8.9,,9.1,,0,,0,,0,,0,,,,2,,43,
2016-04-23,2016,4,23,,7.7,,1.5,,4.6,,13.4,,0,,1,,0,T,1,,,,,,<31,
2016-04-24,2016,4,24,,6.7,,1.3,,4,,14,,0,,0.6,,0,,0.6,,,,12,,32,
2016-04-25,2016,4,25,,6.1,,1.5,,3.8,,14.2,,0,,1.8,,0,,1.8,,,,,,<31,
2016-04-26,2016,4,26,,11,,1.4,E,6.2,E,11.8,E,0,E,,M,,M,0,,,,,M,,M
2016-04-27,2016,4,27,,12,,1.9,,7,,11,,0,,0,,0,,0,,,,14,,41,
2016-04-28,2016,4,28,,11.6,,2.3,,7,,11,,0,,0,,0,,0,,,,16,,57,
2016-04-29,2016,4,29,,11.6,,1.9,,6.8,,11.2,,0,,0,,0,,0,,,,14,,48,
2016-04-30,2016,4,30,,13.4,,5.1,,9.3,,8.7,,0,,0,,0,,0,,,,21,,48,
2016-05-01,2016,5,1,,21,,0.6,,10.8,,7.2,,0,,0,,0,,0,,,,,,<31,
2016-05-02,2016,5,2,,25.9,,4,,15,,3,,0,,0,,0,,0,,,,16,,35,
2016-05-03,2016,5,3,,27.8,,6.7,,17.3,,0.7,,0,,0,,0,,0,,,,15,,41,
2016-05-04,2016,5,4,,26.2,,8.1,,17.2,,0.8,,0,,0,,0,,0,,,,22,,37,
2016-05-05,2016,5,5,,19.7,,7.2,,13.5,,4.5,,0,,0.4,,0,,0.4,,,,35,,52,
2016-05-06,2016,5,6,,20.4,,2.8,,11.6,,6.4,,0,,0,,0,,0,,,,19,,33,
2016-05-07,2016,5,7,,28.4,,5.1,,16.8,,1.2,,0,,0,,0,,0,,,,16,,44,
2016-05-08,2016,5,8,,20.3,,6.3,,13.3,,4.7,,0,,1.6,,0,,1.6,,,,3,,59,
2016-05-09,2016,5,9,,11.3,,2.6,,7,,11,,0,,0,T,0,,0,T,,,34,,65,
2016-05-10,2016,5,10,,13.3,,1.3,,7.3,,10.7,,0,,0,,0,,0,,,,2,,56,
2016-05-11,2016,5,11,,15.4,,0.1,,7.8,,10.2,,0,,0,,0,,0,,,,11,,44,
2016-05-12,2016,5,12,,8.6,,0.5,,4.6,,13.4,,0,,5.9,,0.2,,6.1,,,,15,,43,
2016-05-13,2016,5,13,,10.9,,-1.8,,4.6,,13.4,,0,,0,,0,,0,,,,,,<31,
2016-05-14,2016,5,14,,15.2,,-1.9,,6.7,,11.3,,0,,0,,0,,0,,,,16,,41,
2016-05-15,2016,5,15,,17.8,,0.4,,9.1,,8.9,,0,,0,,0,,0,,,,18,,43,
2016-05-16,2016,5,16,,21.1,,3.5,,12.3,,5.7,,0,,0,,0,,0,,,,15,,59,
2016-05-17,2016,5,17,,23.8,,7.1,,15.5,,2.5,,0,,0,,0,,0,,,,35,,37,
2016-05-18,2016,5,18,,24.2,,8.4,,16.3,,1.7,,0,,0.6,,0,,0.6,,,,33,,61,
2016-05-19,2016,5,19,,14.6,,4.4,,9.5,,8.5,,0,,7.2,,0,,7.2,,,,33,,54,
2016-05-20,2016,5,20,,10.3,,1.4,,5.9,,12.1,,0,,2.5,,0,,2.5,,,,34,,56,
2016-05-21,2016,5,21,,7.1,,2.1,,4.6,,13.4,,0,,10.1,,0,,10.1,,,,33,,48,
2016-05-22,2016,5,22,,5.5,,0.8,,3.2,,14.8,,0,,17.2,,0,,17.2,,,,32,,57,
2016-05-23,2016,5,23,,9.6,,3.5,,6.6,,11.4,,0,,2,,0,,2,,,,35,,59,
2016-05-24,2016,5,24,,16.9,,4.4,,10.7,,7.3,,0,,0,,0,,0,,,,17,,41,
2016-05-25,2016,5,25,,20.7,,5.3,,13,,5,,0,,0.4,,0,,0.4,,,,33,,54,
2016-05-26,2016,5,26,,20.2,,6.8,,13.5,,4.5,,0,,0.8,,0,,0.8,,,,13,,39,
2016-05-27,2016,5,27,,13.1,,6.3,,9.7,,8.3,,0,,8.4,,0,,8.4,,,,34,,44,
2016-05-28,2016,5,28,,16.4,,1.7,,9.1,,8.9,,0,,0.4,,0,,0.4,,,,29,,44,
2016-05-29,2016,5,29,,18.7,,5.7,,12.2,,5.8,,0,,6.2,,0,,6.2,,,,32,,54,
2016-05-30,2016,5,30,,15.4,,5.6,,10.5,,7.5,,0,,4.2,,0,,4.2,,,,33,,67,
2016-05-31,2016,5,31,,17.6,E,3.9,E,10.8,E,7.2,E,0,E,,M,,M,0.2,E,,,,M,,M
2016-06-01,2016,6,1,,21.9,,6,,14,,4,,0,,0.2,,0,,0.2,,,,28,,57,
2016-06-02,2016,6,2,,22.8,,9,,15.9,,2.1,,0,,0,,0,,0,,,,26,,59,
2016-06-03,2016,6,3,,25.3,,7.1,,16.2,,1.8,,0,,0,,0,,0,,,,28,,50,
2016-06-04,2016,6,4,,26.7,,10.6,,18.7,,0,,0.7,,0,,0,,0,,,,15,,32,
2016-06-05,2016,6,5,,25.4,,12,,18.7,,0,,0.7,,0,,0,,0,,,,13,,41,
2016-06-06,2016,6,6,,30.9,,12.7,,21.8,,0,,3.8,,0,,0,,0,,,,15,,37,
2016-06-07,2016,6,7,,29.7,,16.2,,23,,0,,5,,0,,0,,0,,,,9,,44,
2016-06-08,2016,6,8,,27.7,,15.4,,21.6,,0,,3.6,,0.2,,0,,0.2,,,,19,,56,
2016-06-09,2016,6,9,,24.1,,13.1,,18.6,,0,,0.6,,0,,0,,0,,,,26,,57,
2016-06-10,2016,6,10,,16,,9.9,,13,,5,,0,,4.4,,0,,4.4,,,,36,,39,
2016-06-11,2016,6,11,,18.8,,10.5,,14.7,,3.3,,0,,2.4,,0,,2.4,,,,27,,61,
2016-06-12,2016,6,12,,20.7,,5.8,,13.3,,4.7,,0,,0,,0,,0,,,,29,,61,
2016-06-13,2016,6,13,,21.9,,9.1,,15.5,,2.5,,0,,0,,0,,0,,,,29,,56,
2016-06-14,2016,6,14,,18.5,,9,,13.8,,4.2,,0,,0.2,,0,,0.2,,,,29,,61,
2016-06-15,2016,6,15,,17.4,,3.5,,10.5,,7.5,,0,,0,,0,,0,,,,29,,48,
2016-06-16,2016,6,16,,17.7,,6.7,,12.2,,5.8,,0,,0,,0,,0,,,,27,,61,
2016-06-17,2016,6,17,,19.8,,7,,13.4,,4.6,,0,,0,,0,,0,,,,27,,43,
2016-06-18,2016,6,18,,20.8,,4.5,,12.7,,5.3,,0,,0,T,0,,0,T,,,36,,35,
2016-06-19,2016,6,19,,21.8,,9.1,,15.5,,2.5,,0,,5.2,,0,,5.2,,,,31,,54,
2016-06-20,2016,6,20,,23.8,,9.1,,16.5,,1.5,,0,,0,,0,,0,,,,10,,32,
2016-06-21,2016,6,21,,22.2,,9.2,,15.7,,2.3,,0,,0.8,,0,,0.8,,,,33,,57,
2016-06-22,2016,6,22,,25.2,,8.7,,17,,1,,0,,0.2,,0,,0.2,,,,29,,44,
2016-06-23,2016,6,23,,24,,10.1,,17.1,,0.9,,0,,0,T,0,,0,T,,,13,,41,
2016-06-24,2016,6,24,,20.4,,8.5,,14.5,,3.5,,0,,22.2,,0,,22.2,,,,33,,44,
2016-06-25,2016,6,25,,20.7,,10.2,,15.5,,2.5,,0,,7.4,,0,,7.4,,,,33,,59,
2016-06-26,2016,6,26,,21.3,E,,M,,M,,M,,M,2.8,,0,,2.8,,,,31,,35,
2016-06-27,2016,6,27,,25.4,,10.1,,17.8,,0.2,,0,,0,,0,,0,,,,15,,37,
2016-06-28,2016,6,28,,24.2,,12.4,,18.3,,0,,0.3,,2.6,,0,,2.6,,,,15,,37,
2016-06-29,2016,6,29,,25.5,,11.3,,18.4,,0,,0.4,,0,,0,,0,,,,12,,33,
2016-06-30,2016,6,30,,23.4,,13.6,,18.5,,0,,0.5,,13,,0,,13,,,,22,,56,
2016-07-01,2016,7,1,,23.9,,11.4,,17.7,,0.3,,0,,0,T,0,,0,T,,,14,,37,
2016-07-02,2016,7,2,,23.8,,13.1,,18.5,,0,,0.5,,0,,0,,0,,,,10,,41,
2016-07-03,2016,7,3,,24.3,,11.8,,18.1,,0,,0.1,,0,T,0,,0,T,,,29,,52,
2016-07-04,2016,7,4,,20.7,,10.1,,15.4,,2.6,,0,,6.8,,0,,6.8,,,,32,,57,
2016-07-05,2016,7,5,,17.2,,6.8,,12,,6,,0,,6.4,,0,,6.4,,,,28,,33,
2016-07-06,2016,7,6,,20.1,,10.4,,15.3,,2.7,,0,,0.5,,0,,0.5,,,,31,,46,
2016-07-07,2016,7,7,,23,,11.2,,17.1,,0.9,,0,,0,,0,,0,,,,16,,41,
2016-07-08,2016,7,8,,24.9,,13.6,,19.3,,0,,1.3,,0,,0,,0,,,,13,,37,
2016-07-09,2016,7,9,,21.7,,11.1,,16.4,,1.6,,0,,7.2,,0,,7.2,,,,23,,37,
2016-07-10,2016,7,10,,20.6,,10.5,,15.6,,2.4,,0,,0,T,0,,0,T,,,35,,48,
2016-07-11,2016,7,11,,20.1,,11.3,,15.7,,2.3,,0,,18.9,,0,,18.9,,,,34,,54,
2016-07-12,2016,7,12,,21.5,,12.6,,17.1,,0.9,,0,,2.6,,0,,2.6,,,,32,,37,
2016-07-13,2016,7,13,,19.2,,12.8,,16,,2,,0,,6.2,,0,,6.2,,,,3,,32,
2016-07-14,2016,7,14,,19.7,,11.6,,15.7,,2.3,,0,,17.2,,0,,17.2,,,,8,,30,
2016-07-15,2016,7,15,,13.9,,9.1,,11.5,,6.5,,0,,37.9,,0,,37.9,,,,24,,54,
2016-07-16,2016,7,16,,17.5,,10.3,,13.9,,4.1,,0,,3.6,,0,,3.6,,,,32,,32,
2016-07-17,2016,7,17,,19.6,,10.9,,15.3,,2.7,,0,,11.6,,0,,11.6,,,,34,,35,
2016-07-18,2016,7,18,,23.3,,8.6,,16,,2,,0,,5.2,,0,,5.2,,,,16,,50,
2016-07-19,2016,7,19,,25.8,,12,,18.9,,0,,0.9,,0,,0,,0,,,,31,,50,
2016-07-20,2016,7,20,,25.8,,12.2,,19,,0,,1,,0,,0,,0,,,,28,,52,
2016-07-21,2016,7,21,,27.4,,9.4,,18.4,,0,,0.4,,0,,0,,0,,,,30,,48,
2016-07-22,2016,7,22,,22.6,,9.9,,16.3,,1.7,,0,,4,,0,,4,,,,20,,46,
2016-07-23,2016,7,23,,24.2,,11.5,,17.9,,0.1,,0,,0.8,,0,,0.8,,,,35,,59,
2016-07-24,2016,7,24,,25.5,,10.7,,18.1,,0,,0.1,,0,,0,,0,,,,13,,39,
2016-07-25,2016,7,25,,24.7,,13.9,,19.3,,0,,1.3,,8.4,,0,,8.4,,,,32,,39,
2016-07-26,2016,7,26,,25.1,,13.7,,19.4,,0,,1.4,,0.2,,0,,0.2,,,,,,<31,
2016-07-27,2016,7,27,,25.9,,13.8,,19.9,,0,,1.9,,0,,0,,0,,,,36,,43,
2016-07-28,2016,7,28,,26.1,,12.1,,19.1,,0,,1.1,,15.2,,0,,15.2,,,,34,,83,
2016-07-29,2016,7,29,,26.1,E,12,E,19.1,E,0,E,1.1,E,,M,,M,15.2,E,,,,M,,M
2016-07-30,2016,7,30,,23.5,,12.6,,18.1,,0,,0.1,,27,,0,,27,,,,,,<31,
2016-07-31,2016,7,31,,18.5,,8.1,,13.3,,4.7,,0,,11.2,,0,,11.2,,,,2,,54,
2016-08-01,2016,8,1,,22.1,,7.5,,14.8,,3.2,,0,,0,,0,,0,,,,13,,35,
2016-08-02,2016,8,2,,23.9,,8.6,,16.3,,1.7,,0,,7.8,,0,,7.8,,,,35,,54,
2016-08-03,2016,8,3,,17.9,,10.7,,14.3,,3.7,,0,,17.7,,0,,17.7,,,,1,,48,
2016-08-04,2016,8,4,,22.4,,11.1,,16.8,,1.2,,0,,0,,0,,0,,,,8,,32,
2016-08-05,2016,8,5,,24,,13.6,,18.8,,0,,0.8,,0,,0,,0,,,,13,,46,
2016-08-06,2016,8,6,,18.2,,11.9,,15.1,,2.9,,0,,29.2,,0,,29.2,,,,22,,30,
2016-08-07,2016,8,7,,22,,13.8,,17.9,,0.1,,0,,4.4,,0,,4.4,,,,14,,33,
2016-08-08,2016,8,8,,20.8,,12.6,,16.7,,1.3,,0,,0.8,,0,,0.8,,,,31,,39,
2016-08-09,2016,8,9,,22.7,,11.6,,17.2,,0.8,,0,,0,,0,,0,,,,14,,35,
2016-08-10,2016,8,10,,18.7,,12.2,,15.5,,2.5,,0,,4.1,,0,,4.1,,,,32,,52,
2016-08-11,2016,8,11,,22,,12.4,,17.2,,0.8,,0,,5.7,,0,,5.7,,,,31,,50,
2016-08-12,2016,8,12,,22,,12.3,,17.2,,0.8,,0,,0.6,,0,,0.6,,,,25,,41,
2016-08-13,2016,8,13,,24.5,,10.9,,17.7,,0.3,,0,,0,,0,,0,,,,36,,50,
2016-08-14,2016,8,14,,24.3,,10.2,,17.3,,0.7,,0,,4.9,,0,,4.9,,,,34,,76,
